"";"cluster";"x";"y";"entity";"entity_type";"size";"color"
"4343";23;-18,00045;13,134173;"ИГНАШОВА Л.В.";"author";1;"#BBF20D"
"4344";23;-18,000456;13,134158;"АЛТУХОВ А.В.";"author";1;"#BBF20D"
"4345";10;-5,361719;15,882598;"БОБРОВА МАРИНА БОРИСОВНА";"author";1;"#E100A5"
"4346";36;-31,038692;-40,626194;"ДРОЗДОВ Д.О.";"author";1;"#BAFA01"
"4347";1;15,876531;-24,379887;"ДЕМИДОВ АНАТОЛИЙ СЕМЕНОВИЧ";"author";1;"#54BD01"
"4348";24;-45,666252;-32,160538;"КОРНЕЕВА ЕЛИЗАВЕТА ВИКТОРОВНА";"author";1;"#BB248B"
"4349";13;8,403915;48,214054;"ЖУРАВЛЕВА М.А.";"author";1;"#C0C0C0"
"4350";36;-29,573275;-47,775272;"МАСИНА О.В.";"author";1;"#BAFA01"
"4351";46;33,403805;21,31539;"ЯКОВЛЕВ ВЛАДИМИР НИКОЛАЕВИЧ";"author";1;"#BA22F4"
"4352";46;33,396107;20,976318;"ТЮТИН ВАЛЕРИЙ КОНСТАНТИНОВИЧ";"author";1;"#BA22F4"
"4353";37;-1,6454765;-4,878064;"ЛЮБИНСКАЯ НАТАЛИЯ ВАЛЕНТИНОВНА";"author";1;"#BA3F2C"
"4354";2;25,951761;20,00188;"ДЬЯКОНОВ ГРИГОРИЙ АЛЕКСАНДРОВИЧ";"author";1;"#0088AE"
"4355";46;33,393986;20,97626;"ANTROPOV N.N.";"author";1;"#BA22F4"
"4356";44;-2,9201922;-40,431896;"ЗУБКО А.И.";"author";1;"#BA215C"
"4357";2;21,955488;25,879765;"КИБАБШИНА М.А.";"author";1;"#0088AE"
"4358";1;14,665339;-29,41958;"КАЛАС В.О.";"author";1;"#54BD01"
"4359";48;-1,8580651;-24,520798;"СНАСТИН М.В.";"author";1;"#BA999D"
"4360";5;41,56536;-37,141514;"БЛОХИНА А.В.";"author";1;"#00E1E1"
"4361";36;-31,423504;-42,291214;"КАЗАЧКОВ ВИТАЛИЙ ОЛЕГОВИЧ";"author";1;"#BAFA01"
"4362";44;-18,098225;-43,849606;"КРАСИНСКИЙ А.Я.";"author";1;"#BA215C"
"4363";44;-19,417124;-43,19888;"КРАСИНСКАЯ Э.М.";"author";1;"#BA215C"
"4364";15;-3,567144;-17,641602;"ДАНИЛИНА АНАСТАСИЯ НИКОЛАЕВНА";"author";1;"#87CEEB"
"4365";13;1,555755;41,16973;"МОХНАЧЁВА А.В.";"author";1;"#C0C0C0"
"4366";3;-29,287357;-7,5602202;"КИМ РОМАН ВАЛЕРЬЕВИЧ";"author";1;"#FC1B17"
"4367";3;-30,227915;-7,9843965;"ВОРОНОВ АЛЕКСЕЙ АЛЕКСЕЕВИЧ";"author";1;"#FC1B17"
"4368";32;32,208447;-15,712291;"ШЛЯПЦЕВА А.Д.";"author";1;"#BAE753"
"4369";29;-43,38784;37,493404;"ТАРАСОВА Н.В.";"author";1;"#BB7C64"
"4370";16;18,219477;-9,914196;"ДАВЫДОВ А.В.";"author";1;"#BBFD30"
"4371";12;-18,652536;-35,475082;"КРАСНИКОВ С.Д.";"author";1;"#A020F0"
"4372";31;6,270029;-56,76555;"ГУРОВ ЛЕОНИД ВАЛЕРЬЕВИЧ";"author";1;"#BAB5D5"
"4373";16;23,000317;-3,4668357;"ШАЛАШИЛИН В.И.";"author";1;"#BBFD30"
"4374";28;21,398943;0,17382023;"АГАПОВ М.С.";"author";1;"#BB3739"
"4375";6;2,2326078;27,34382;"КОРОТУН В.Л.";"author";1;"#00A5E1"
"4376";24;-44,561783;-23,550478;"ФРАНЦЕВ ВАСИЛИЙ ВЛАДИМИРОВИЧ";"author";1;"#BB248B"
"4377";24;-44,561783;-23,550472;"БОГАЧЕВ АЛЕКСАНДР СЕМЕНОВИЧ";"author";1;"#BB248B"
"4378";48;-2,879868;-32,892128;"ЧУЛКОВ СЕРГЕЙ АЛЕКСАНДРОВИЧ";"author";1;"#BA999D"
"4379";48;-2,879868;-32,892128;"САДЧИКОВ ИВАН ИВАНОВИЧ";"author";1;"#BA999D"
"4380";8;49,714993;24,233107;"ТХУГО МУЛИАТ МОСОВНА";"author";1;"#FF69B4"
"4381";38;-17,286753;44,86292;"ДЖАФАРОВ НАВАИ КАМИЛОВИЧ";"author";1;"#BA9705"
"4382";10;0,42498487;11,130259;"СУРКОВ Д.А.";"author";1;"#E100A5"
"4383";44;-12,843733;-42,018677;"СЛАСТУШЕНСКИЙ Ю.В.";"author";1;"#BA215C"
"4384";27;-8,484996;23,581556;"ВНУЧКОВ ЮРИЙ АНДРЕЕВИЧ";"author";1;"#BB06BB"
"4385";1;15,771976;-23,574352;"ЛЕОНОВ С.С.";"author";1;"#54BD01"
"4386";18;-20,82285;33,09698;"ФЕДОТОВ И.В.";"author";1;"#BB9A34"
"4387";10;-5,16782;13,868926;"ЮРИН В.Н.";"author";1;"#E100A5"
"4388";10;1,3762407;21,764482;"АФОНИН Е.А.";"author";1;"#E100A5"
"4389";13;8,793324;43,29781;"ПОДШИВАЛОВ ГЕННАДИЙ КАРНИЛЬЕВИЧ";"author";1;"#C0C0C0"
"4390";25;30,98937;-30,862467;"ШИЛОВ ЕГОР АНДРЕЕВИЧ";"author";1;"#BB68B6"
"4391";10;-0,5024478;11,166852;"ПОПОВ ГАРРИ АЛЕКСЕЕВИЧ";"author";1;"#E100A5"
"4392";8;48,15706;28,576902;"POPOV G.";"author";1;"#FF69B4"
"4393";44;-19,598309;-38,418636;"ПЕГАЧКОВА ЕЛЕНА АЛЕКСАНДРОВНА";"author";1;"#BA215C"
"4394";32;20,959616;-18,577192;"ПРИЩЕПОВ С.В.";"author";1;"#BAE753"
"4395";32;32,022545;-14,879708;"ЛОЗОВАН А.А.";"author";1;"#BAE753"
"4396";45;2,640939;-9,313467;"БЕЛЫХ СЕРГЕЙ ФЕДОРОВИЧ";"author";1;"#BA6687"
"4397";21;7,9102993;32,69757;"КОСЫХ ОКСАНА ИВАНОВНА";"author";1;"#BB5509"
"4398";6;-3,1585562;29,687408;"КАЗАКОВА ЕКАТЕРИНА ОЛЕГОВНА";"author";1;"#00A5E1"
"4399";42;-1,5083809;61,572548;"ТОРОПЫЛИНА ЕКАТЕРИНА ЮРЬЕВНА";"author";1;"#BAABB3"
"4400";42;-3,8533027;51,38156;"ШАРОЙКО Е.А.";"author";1;"#BAABB3"
"4401";6;3,5414362;27,821436;"ЗУБЕЕВА ЕЛЕНА ВАЛЕРИЕВНА";"author";1;"#00A5E1"
"4402";41;-25,85909;-15,711835;"АФОНИН АНДРЕЙ ЮРЬЕВИЧ";"author";1;"#BA52DA"
"4403";43;20,331606;46,2184;"АНОХИН АНАТОЛИЙ МИХАЙЛОВИЧ";"author";1;"#BAF0DE"
"4404";21;11,505869;28,612387;"СОКОЛОВ А.С.";"author";1;"#BB5509"
"4405";18;-18,484533;36,638477;"РОМАНИШИНА Т.С.";"author";1;"#BB9A34"
"4406";18;-17,971378;36,567;"КРАСНОБАЕВ Д.В.";"author";1;"#BB9A34"
"4407";18;-21,459818;30,48279;"НИТКИН ДМИТРИЙ АНДРЕЕВИЧ";"author";1;"#BB9A34"
"4408";1;10,391846;-21,585575;"ИГНАТОВ А.Н.";"author";1;"#54BD01"
"4409";36;-28,700003;-43,201496;"ГОРБУНОВА АНАСТАСИЯ АЛЕКСАНДРОВНА";"author";1;"#BAFA01"
"4410";11;-20,110638;58,678326;"КРАЕВ Ю.В.";"author";1;"#A500E1"
"4411";19;-30,391163;-13,428122;"САЛГАНИК РАФАИЛ ЛЬВОВИЧ";"author";1;"#BBDF60"
"4412";40;5,637017;14,9588585;"СЕМЕНОВ С.А.";"author";1;"#BA0DAE"
"4413";45;2,4209065;-22,040945;"СЕМЕНОВ ИГОРЬ МИХАЙЛОВИЧ";"author";1;"#BA6687"
"4414";40;15,66414;16,8668;"ЖДАНОВА Д.С.";"author";1;"#BA0DAE"
"4415";20;7,5262895;-43,60414;"ЛОГВИНЕНКО В.В.";"author";1;"#BB10DD"
"4416";13;9,310332;41,188713;"КРУТОВ АЛЕКСАНДР ВЛАДИМИРОВИЧ";"author";1;"#C0C0C0"
"4417";46;41,304604;16,4749;"ЖЕРЕБЦОВА С.О.";"author";1;"#BA22F4"
"4418";13;-1,8398846;45,884243;"ПОЛЮШКИНА И.В.";"author";1;"#C0C0C0"
"4419";15;-9,64854;-9,6152;"ИНОЗЕМЦЕВ А.О.";"author";1;"#87CEEB"
"4420";29;-48,64015;35,037586;"ЗАРИПОВ Р.Н.";"author";1;"#BB7C64"
"4421";24;-42,644737;-34,07184;"ФЕСЕНКО С.В.";"author";1;"#BB248B"
"4422";4;-15,867444;-54,950756;"АНАНЕНКОВА А.А.";"author";1;"#E10291"
"4423";14;-47,492134;7,4540257;"ЕРШОВ ДМИТРИЙ МИХАЙЛОВИЧ";"author";1;"#008000"
"4424";0;-33,23056;18,575378;"БРЕЖЕТЮК Е.Ю.";"author";1;"#D01702"
"4425";47;-52,464104;-5,816485;"ПЛИПЛИН АНДРЕЙ АЛЕКСАНДРОВИЧ";"author";1;"#BA671F"
"4426";0;-23,266647;21,322023;"КУИ МИН ХАН";"author";1;"#D01702"
"4427";47;-45,537457;-15,172715;"ЛИХАЧЕВА Т.Н.";"author";1;"#BA671F"
"4428";35;34,362553;-45,751553;"МЕРКУЛОВ ИЛЬЯ ЕВГЕНЬЕВИЧ";"author";1;"#BAC983"
"4429";20;10,775444;-36,514175;"ЕНДОГУР АСКОЛЬД ИВАНОВИЧ";"author";1;"#BB10DD"
"4430";7;23,884783;-47,61316;"ОБУХОВ А.Е.";"author";1;"#E19239"
"4431";23;-25,01301;17,749228;"СЕЛИВАНОВ АЛЕКСАНДР МИХАЙЛОВИЧ";"author";1;"#BBF20D"
"4432";40;6,5939245;11,666983;"АЛЕКСЕЕНКОВ А.С.";"author";1;"#BA0DAE"
"4433";2;29,620596;33,495663;"ЮДАЕВ С.В.";"author";1;"#0088AE"
"4434";23;-15,968297;17,525446;"ЛЕФЕРОВ АЛЕКСАНДР АЛЕКСАНДРОВИЧ";"author";1;"#BBF20D"
"4435";23;-19,406204;12,581292;"КУПРИЯНОВ НИКОЛАЙ ДМИТРИЕВИЧ";"author";1;"#BBF20D"
"4436";16;17,775238;-8,174365;"ШОМОВ АЛЕКСАНДР ИВАНОВИЧ";"author";1;"#BBFD30"
"4437";16;17,473787;-8,597951;"МАКЕЕВ ПАВЕЛ ВЯЧЕСЛАВОВИЧ";"author";1;"#BBFD30"
"4438";16;17,631845;-8,930493;"ИГНАТКИН ЮРИЙ МИХАЙЛОВИЧ";"author";1;"#BBFD30"
"4439";14;-43,512917;4,8202195;"АФЛЯШУНОВ Т.И.";"author";1;"#008000"
"4440";1;10,053262;-20,629486;"ШНАЙДЕР ВИКТОР БОРИСОВИЧ";"author";1;"#54BD01"
"4441";1;17,13225;-22,505415;"СОКОЛОВ ПАВЕЛ ВЛАДИМИРОВИЧ";"author";1;"#54BD01"
"4442";10;-2,7642243;19,658937;"РУДНЕВА Т.И.";"author";1;"#E100A5"
"4443";17;51,55731;21,48617;"МОСКАЛЕНКО ОЛЬГА АЛЕКСАНДРОВНА";"author";1;"#BB425B"
"4444";8;45,212646;33,01282;"ЖАРОВ МАКСИМ ВЛАДИМИРОВИЧ";"author";1;"#FF69B4"
"4445";48;0,8597255;-31,208818;"БАРЫКИН ИГОРЬ ЮРЬЕВИЧ";"author";1;"#BA999D"
"4446";38;-7,1306643;47,64355;"РАЗУМНОВА Л.Л.";"author";1;"#BA9705"
"4447";30;-43,17916;20,56908;"ПЯТОВСКИЙ С.Е.";"author";1;"#BA70AA"
"4448";17;64,58202;20,76973;"НЕКЛЮДОВ Е.В.";"author";1;"#BB425B"
"4449";47;-47,901585;-9,010359;"ПОЛТАВЕЦ ГЕННАДИЙ АФАНАСЬЕВИЧ";"author";1;"#BA671F"
"4450";38;-11,220347;49,6846;"КОЗЛОВ М.А.";"author";1;"#BA9705"
"4451";5;38,49433;-32,392902;"САДКОВСКИЙ Б.П.";"author";1;"#00E1E1"
"4452";40;3,6785383;23,419163;"САМОЙЛОВ ВЛАДИСЛАВ ИГОРЕВИЧ";"author";1;"#BA0DAE"
"4453";10;-5,2455196;17,30303;"ЛЕСНИЧИЙ ИГОРЬ ВЛАДИМИРОВИЧ";"author";1;"#E100A5"
"4454";10;-3,3322124;15,596788;"КИПЧАРСКИЙ ДМИТРИЙ АНАТОЛЬЕВИЧ";"author";1;"#E100A5"
"4455";42;7,4110537;55,22869;"ПОПОВ ВИКТОР ВЛАДИМИРОВИЧ";"author";1;"#BAABB3"
"4456";18;-20,661839;41,138264;"ЖДАНОВ ИВАН ЮРЬЕВИЧ";"author";1;"#BB9A34"
"4457";25;24,004105;-37,78884;"ОЗЕРОВ А.В.";"author";1;"#BB68B6"
"4458";35;36,144196;-38,452427;"СОКОЛОВ И.В.";"author";1;"#BAC983"
"4459";2;20,908195;22,648008;"ПОСТНИКОВ В.А.";"author";1;"#0088AE"
"4460";2;20,625196;22,454035;"ЛОЗЬЯНОВА М.О.";"author";1;"#0088AE"
"4461";16;15,722368;-7,314498;"МИЛОСЕРДОВ АЛЕКСАНДР СЕРГЕЕВИЧ";"author";1;"#BBFD30"
"4462";9;46,81582;1,1789606;"САМСОНОВ А.Б.";"author";1;"#008080"
"4463";31;-2,3715498;-46,092148;"ХАРАЛГИН СЕРГЕЙ ВЛАДИМИРОВИЧ";"author";1;"#BAB5D5"
"4464";36;-25,945292;-34,13622;"ХОДОРОВСКИЙ А.З.";"author";1;"#BAFA01"
"4465";45;8,91357;-14,579243;"НАЗАРОВ АЛЕКСАНДР ВИКТОРОВИЧ";"author";1;"#BA6687"
"4466";27;-13,601381;29,611454;"БАРАНОВСКИЙ А.Г.";"author";1;"#BB06BB"
"4467";1;7,7715125;-24,123793;"ЯЩЕНКО Б.Ю.";"author";1;"#54BD01"
"4468";32;27,696287;-11,514377;"ЖУРАВЛЕВ А.А.";"author";1;"#BAE753"
"4469";17;62,489445;21,87318;"NGUEN THAN SHAN";"author";1;"#BB425B"
"4470";20;4,3836594;-41,989475;"БАЛЫБЕРДИН ЮРИЙ АЛЕКСАНДРОВИЧ";"author";1;"#BB10DD"
"4471";13;11,124134;42,753002;"ДЕНИСОВА ОЛЬГА ИГОРЕВНА";"author";1;"#C0C0C0"
"4472";42;1,4539511;65,616684;"АНОСОВ Е.А.";"author";1;"#BAABB3"
"4473";22;49,431454;-12,524719;"МЕРКУРЬЕВ Д.В.";"author";1;"#BBADE2"
"4474";37;-2,9494648;-4,5147524;"ЛУГОВЦОВ ИГОРЬ ВЯЧЕСЛАВОВИЧ";"author";1;"#BA3F2C"
"4475";28;23,791178;16,643587;"ХАРИТОНОВ СЕРГЕЙ ВЯЧЕСЛАВОВИЧ";"author";1;"#BB3739"
"4476";46;33,671585;12,3378105;"СЫЧУШКИН СЕРГЕЙ АЛЕКСАНДРОВИЧ";"author";1;"#BA22F4"
"4477";46;33,67156;12,337527;"СЫЧУШКИН ВЛАДИМИР АЛЕКСАНДРОВИЧ";"author";1;"#BA22F4"
"4478";46;33,671486;12,337601;"СТАРОСТИН ИГОРЬ АЛЕКСАНДРОВИЧ";"author";1;"#BA22F4"
"4479";46;33,671486;12,337601;"СЕЛИВЕРСТОВ ПАВЕЛ СЕРГЕЕВИЧ";"author";1;"#BA22F4"
"4480";46;33,67158;12,337548;"КОНОНЕНКО ПАВЕЛ ИВАНОВИЧ";"author";1;"#BA22F4"
"4481";46;33,671555;12,337564;"ЗИМЕНКОВ ВАДИМ ДМИТРИЕВИЧ";"author";1;"#BA22F4"
"4482";46;33,671486;12,337601;"ДЕШИН МАКСИМ АЛЕКСЕЕВИЧ";"author";1;"#BA22F4"
"4483";46;33,671486;12,337601;"ВТУЛКИН СЕРГЕЙ СТАНИСЛАВОВИЧ";"author";1;"#BA22F4"
"4484";46;33,671444;12,337637;"БОГДАНОВ ВАДИМ СЕРГЕЕВИЧ";"author";1;"#BA22F4"
"4485";28;19,500702;17,231562;"МАХНО Д.В.";"author";1;"#BB3739"
"4486";4;-17,963781;-55,421936;"ЖИРОВ АЛЕКСЕЙ ЮРЬЕВИЧ";"author";1;"#E10291"
"4487";48;-3,020816;-32,299023;"ДУБЕНСКИЙ А.А.";"author";1;"#BA999D"
"4488";46;32,597687;11,091052;"MODESTOV K.A.";"author";1;"#BA22F4"
"4489";3;-35,728832;1,2344563;"КРАСКОВСКИЙ Н.В.";"author";1;"#FC1B17"
"4490";0;-37,5628;27,462456;"КОЖАНОВА А.О.";"author";1;"#D01702"
"4491";41;-14,943554;-6,007899;"ЯКУШЕВ Д.А.";"author";1;"#BA52DA"
"4492";10;0,80064803;20,964937;"ГРИШАЕВА СВЕТЛАНА АНДРЕЕВНА";"author";1;"#E100A5"
"4493";10;-5,4331455;20,079378;"БОРЗОВ В.И.";"author";1;"#E100A5"
"4494";32;21,515331;-19,976257;"РЯЗАНЦЕВ Н.Н.";"author";1;"#BAE753"
"4495";5;33,821278;-26,437233;"ЛОВЧИНСКИЙ С.Е.";"author";1;"#00E1E1"
"4496";32;22,017372;-19,436413;"ДУШКИН А.Л.";"author";1;"#BAE753"
"4497";20;13,682549;-34,727222;"СТОЛЯРОВ ДМИТРИЙ ВЛАДИМИРОВИЧ";"author";1;"#BB10DD"
"4498";20;12,658662;-34,36868;"ПОПОВ ЮРИЙ ИВАНОВИЧ";"author";1;"#BB10DD"
"4499";7;19,842617;-49,683903;"ЗВЕЙ НЭЙ ЗО ";"author";1;"#E19239"
"4500";42;0,9152289;51,29057;"ЛЫСЕНКО С.В.";"author";1;"#BAABB3"
"4501";11;-21,510715;61,05371;"ВАСИЛЬЕВ НИКОЛАЙ НИКОЛАЕВИЧ";"author";1;"#A500E1"
"4502";18;-23,359327;32,384624;"РОДИТЕЛЬСКАЯ ДАРЬЯ РОМАНОВНА";"author";1;"#BB9A34"
"4503";7;26,985939;-55,65881;"КИРИЛЯНЧИК А.С.";"author";1;"#E19239"
"4504";13;8,614867;45,022358;"ПЕЧЕРСКАЯ А.Н.";"author";1;"#C0C0C0"
"4505";44;-12,121513;-34,116817;"КУРКИН И.И.";"author";1;"#BA215C"
"4506";44;-12,121513;-34,116817;"БУРДАКОВ В.П.";"author";1;"#BA215C"
"4507";21;11,327834;33,505634;"ЮРЧЕНКО НАТАЛИЯ ВЛАДИМИРОВНА";"author";1;"#BB5509"
"4508";45;6,458749;-11,161715;"УЛЬЯЩЕНКО ГАЛИНА МИХАЙЛОВНА";"author";1;"#BA6687"
"4509";16;23,34031;-8,427476;"МАШУКОВ ЕВГЕНИЙ ВЛАДИМИРОВИЧ";"author";1;"#BBFD30"
"4510";23;-14,876654;11,658356;"КОВАЛЕНКО ИВАН МИХАЙЛОВИЧ";"author";1;"#BBF20D"
"4511";31;3,0822072;-51,278797;"ЛЕОНТЬЕВ МИХАИЛ ЮРЬЕВИЧ";"author";1;"#BAB5D5"
"4512";39;33,52697;2,9653137;"ЗАЙКИН А.Е.";"author";1;"#BADC31"
"4513";26;1,9366783;6,2672477;"ЛЕПЕШКИН СТЕПАН АЛЕКСАНДРОВИЧ";"author";1;"#BBC18F"
"4514";29;-37,4003;42,51496;"НЕСТЕРОВА И.Ю.";"author";1;"#BB7C64"
"4515";19;-28,471779;-20,398819;"КУЗНЕЦОВ Н.И.";"author";1;"#BBDF60"
"4516";12;-14,082466;-34,374077;"НУРУЛЛАЕВ Э.Д.";"author";1;"#A020F0"
"4517";9;55,613853;-0,4596783;"КУРСАКОВ АЛЕКСЕЙ ВАСИЛЬЕВИЧ";"author";1;"#008080"
"4518";35;36,782654;-45,014103;"КОКОРЕВА О.Г.";"author";1;"#BAC983"
"4519";28;20,65822;4,7306337;"ЛЕВИТИНА ИЗАБЕЛЛА ГРИГОРЬЕВНА";"author";1;"#BB3739"
"4520";34;-25,653969;46,16133;"НАРТОВА Л.Г.";"author";1;"#BA8458"
"4521";34;-25,653969;46,16133;"ГУЗНЕНКОВ В.Н.";"author";1;"#BA8458"
"4522";2;20,312618;29,411335;"СЛЮСАРЕНКО А.Л.";"author";1;"#0088AE"
"4523";11;-16,379406;64,07557;"ХАЛОВ ОСМАН МУРАДОВИЧ";"author";1;"#A500E1"
"4524";36;-34,6119;-33,024624;"ПРУДНИКОВ И.Л.";"author";1;"#BAFA01"
"4525";31;-3,2705302;-59,58394;"МОГИЛЪНАЯ ТАТЬЯНА ЮРЬЕВНА";"author";1;"#BAB5D5"
"4526";7;18,183;-46,481976;"ДРЕГАЛИН А.Ф.";"author";1;"#E19239"
"4527";31;2,8987293;-52,04143;"ЧЕРЕНКОВ А.С.";"author";1;"#BAB5D5"
"4528";31;3,0227807;-64,04878;"ЛЮКШИН Д.А.";"author";1;"#BAB5D5"
"4529";39;38,288883;1,8963156;"ЯКУПОВ АЛЬБЕРТ ЮНИСОВИЧ";"author";1;"#BADC31"
"4530";25;21,643717;-31,02412;"КЛИМЕНКО А.В.";"author";1;"#BB68B6"
"4531";28;29,460016;8,986688;"ЖДАНОВ АЛЕКСАНДР АЛЕКСАНДРОВИЧ";"author";1;"#BB3739"
"4532";32;29,455519;-20,554329;"КОНДРАЦКИЙ И.О.";"author";1;"#BAE753"
"4533";36;-26,043892;-41,075607;"СНОПОК К.А.";"author";1;"#BAFA01"
"4534";3;-42,133488;0,4396631;"ПРОНЕНКО ВЛАДИМИР ДАНИЛОВИЧ";"author";1;"#FC1B17"
"4535";27;-16,174685;24,50849;"КУЛИКОВ СЕРГЕЙ ПАВЛОВИЧ";"author";1;"#BB06BB"
"4536";29;-39,907803;34,776226;"ДОБРОВ П.П.";"author";1;"#BB7C64"
"4537";41;-24,798103;-16,762306;"ЖУКОВ Д.М.";"author";1;"#BA52DA"
"4538";19;-42,28655;-17,322147;"ПАНАРИН С.И.";"author";1;"#BBDF60"
"4539";26;12,752835;4,842366;"ВИШНЯКОВ Б.В.";"author";1;"#BBC18F"
"4540";32;24,583645;-19,110304;"ИОНОВ АЛЕКСЕЙ ВЛАДИМИРОВИЧ";"author";1;"#BAE753"
"4541";28;26,047806;5,59748;"ЛАМЗИН В.А.";"author";1;"#BB3739"
"4542";12;-21,718039;-31,168491;"КИШКО ДМИТРИЙ ВЛАДИМИРОВИЧ";"author";1;"#A020F0"
"4543";44;-13,483137;-39,08982;"СУХОВ ЕГОР АРКАДЬЕВИЧ";"author";1;"#BA215C"
"4544";9;44,401768;1,9732121;"ЩЕРБАКОВА ЕЛЕНА АЛЕКСАНДРОВНА";"author";1;"#008080"
"4545";37;-4,9699173;1,0891799;"ПАВЛОВ ВИТАЛИЙ ЮРЬЕВИЧ";"author";1;"#BA3F2C"
"4546";37;-0,8944536;-1,1009965;"ЮДИН А.Д.";"author";1;"#BA3F2C"
"4547";20;4,894661;-45,275173;"ЯКУБЕНКО ЯРОСЛАВ ЭДУАРДОВИЧ";"author";1;"#BB10DD"
"4548";20;2,4905448;-45,775494;"ПОДДУБСКИЙ Д.И.";"author";1;"#BB10DD"
"4549";34;-20,864044;53,918823;"ДОЛЖЕНКОВ В.Н.";"author";1;"#BA8458"
"4550";14;-45,609837;10,718959;"МОРОЗОВА НАТАЛЬЯ ВЛАДИСЛАВОВНА";"author";1;"#008000"
"4551";5;49,143173;-35,46457;"БЕЛОЗЕРОВА ИРИНА НИКОЛАЕВНА";"author";1;"#00E1E1"
"4552";27;-10,185335;27,209833;"НИКОЛЕНКО ТАТЬЯНА ЮРЬЕВНА";"author";1;"#BB06BB"
"4553";30;-48,124035;20,407406;"НАГЕЛЬ Ю.А.";"author";1;"#BA70AA"
"4554";42;0,18474942;55,42306;"КОМАРОВ ВАЛЕРИЙ ПАВЛОВИЧ";"author";1;"#BAABB3"
"4555";27;-14,571688;21,59075;"МИШАНОВА В.Г.";"author";1;"#BB06BB"
"4556";49;-39,263058;12,721557;"АНТИОХ Г.М.";"author";1;"#BADDC8"
"4557";9;45,826504;7,3610277;"КОНДРАШЕВ Г.В.";"author";1;"#008080"
"4558";39;39,71037;1,201818;"БЫКОВ АНДРЕЙ ВЯЧЕСЛАВОВИЧ";"author";1;"#BADC31"
"4559";15;-13,423418;-12,433214;"ПАВЛОВИЧ ДМИТРИЙ ДМИТРИЕВИЧ";"author";1;"#87CEEB"
"4560";25;18,373547;-38,537933;"ДУНАЕВ ВАЛЕНТИН ВАСИЛЬЕВИЧ";"author";1;"#BB68B6"
"4561";25;18,373547;-38,537933;"ЕРЁМИН МАКСИМ ВАЛЕРЬЕВИЧ";"author";1;"#BB68B6"
"4562";15;-13,80196;-15,520219;"КАМНЕВ Е.А.";"author";1;"#87CEEB"
"4563";36;-33,68026;-42,23454;"ТЕЛЕШОВ А.В.";"author";1;"#BAFA01"
"4564";4;-20,014427;-45,687584;"ВУ ВИЕТ ЧУНГ";"author";1;"#E10291"
"4565";32;25,105618;-21,960564;"ГАЛКИН Е.В.";"author";1;"#BAE753"
"4566";10;3,744824;11,370936;"ВАСИЛЕВСКИЙ Д.О.";"author";1;"#E100A5"
"4567";3;-34,305244;-1,6663909;"КАЛЯГИН М.Ю.";"author";1;"#FC1B17"
"4568";16;18,175367;-16,196232;"АЛЕКСЕЕВ Е.Б.";"author";1;"#BBFD30"
"4569";29;-40,645386;39,786972;"СЛИПАЧЕНКО АНДРЕЙ АЛЕКСАНДРОВИЧ";"author";1;"#BB7C64"
"4570";15;-14,026905;-19,048937;"ПРОНЬКИН НИКОЛАЙ НИКОЛАЕВИЧ";"author";1;"#87CEEB"
"4571";49;-36,681515;13,946117;"НОВИКОВ АЛЕКСАНДР НИКОЛАЕВИЧ";"author";1;"#BADDC8"
"4572";10;-0,15191968;14,455575;"МАЗЕПА Р.Б.";"author";1;"#E100A5"
"4573";44;-20,975811;-39,765186;"БОРТАКОВСКИЙ А.С.";"author";1;"#BA215C"
"4574";44;-11,735587;-43,481194;"САВИН АЛЕКСАНДР АЛЕКСАНДРОВИЧ";"author";1;"#BA215C"
"4575";7;27,196648;-48,986843;"ГРИШИН МИХАИЛ МИХАЙЛОВИЧ";"author";1;"#E19239"
"4576";38;-16,67202;45,0105;"ЗЕВАКО Ю.В.";"author";1;"#BA9705"
"4577";40;6,7507753;15,667561;"ТОНЫШЕВА О.А.";"author";1;"#BA0DAE"
"4578";5;40,531532;-22,349497;"ВОЗНЕСЕНСКАЯ Н.М.";"author";1;"#00E1E1"
"4579";35;43,693016;-38,662167;"БЛИНОВ Е.В.";"author";1;"#BAC983"
"4580";0;-39,38833;25,115305;"МИНАЕВ Э.С.";"author";1;"#D01702"
"4581";36;-40,88877;-40,07421;"КИТЮКОВ ВЯЧЕСЛАВ ВЯЧЕСЛАВОВИЧ";"author";1;"#BAFA01"
"4582";13;7,6314297;43,184788;"СОЛОВЬЕВА ЛЮДМИЛА НИКОЛАЕВНА";"author";1;"#C0C0C0"
"4583";42;2,270756;56,18237;"ЧИНДИН ИГОРЬ ВИКТОРОВИЧ";"author";1;"#BAABB3"
"4584";47;-56,472347;-7,3576827;"КОРЕНЧУК К.Ю.";"author";1;"#BA671F"
"4585";7;14,528772;-46,95597;"МАКАРОВ ПАВЕЛ ВЯЧЕСЛАВОВИЧ";"author";1;"#E19239"
"4586";46;44,869904;12,483232;"РУМАКИНА А.В.";"author";1;"#BA22F4"
"4587";35;36,4123;-43,93893;"МАЙРАНСАЕВ ЗУРАБ РУСЛАНОВИЧ";"author";1;"#BAC983"
"4588";13;-4,318305;48,040962;"ПЕТРОВА Т.Э.";"author";1;"#C0C0C0"
"4589";18;-32,106857;37,973885;"КАЛУГИН А.В.";"author";1;"#BB9A34"
