"";"cluster";"x";"y";"entity";"entity_type";"size";"color";"display"
"7687";27;-1,1290114;48,36643;"second_calculate_unit";"ngram";1;"#BB06BB";"SECOND CALCULATE UNIT"
"7688";27;-4,828522;34,710598;"second_camera_position";"ngram";1;"#BB06BB";"SECOND CAMERA POSITION"
"7689";41;-9,3211;31,385794;"second_camera_system";"ngram";1;"#BA52DA";"SECOND CAMERA SYSTEM"
"7690";14;65,90598;40,204372;"second_capacitance";"ngram";1;"#008000";"SECOND CAPACITANCE"
"7691";19;-32,079765;-6,4137173;"second_carriage";"ngram";1;"#BBDF60";"SECOND CARRIAGE"
"7692";15;-7,4504957;19,054125;"second_carrier";"ngram";1;"#87CEEB";"SECOND CARRIER"
"7693";4;-6,7515354;-49,924973;"second_cartridge";"ngram";1;"#E10291";"SECOND CARTRIDGE"
"7694";32;-14,655736;-48,34148;"second_casing";"ngram";1;"#BAE753";"SECOND CASING"
"7695";4;-6,1156955;-42,3075;"second_cavity";"ngram";1;"#E10291";"SECOND CAVITY"
"7696";22;-12,260649;-38,28877;"second_cavity_portion";"ngram";1;"#BBADE2";"SECOND CAVITY PORTION"
"7697";32;-25,723753;-48,059258;"second_channel_edge";"ngram";1;"#BAE753";"SECOND CHANNEL EDGE"
"7698";3;64,750786;-0,30012614;"second_channel_layer";"ngram";1;"#FC1B17";"SECOND CHANNEL LAYER"
"7699";3;64,41155;-1,6857933;"second_charge_carrier";"ngram";1;"#FC1B17";"SECOND CHARGE CARRIER"
"7700";15;-5,210213;19,160538;"second_chip";"ngram";1;"#87CEEB";"SECOND CHIP"
"7701";32;-31,156235;-44,768322;"second_circumferential_end";"ngram";1;"#BAE753";"SECOND CIRCUMFERENTIAL END"
"7702";35;-31,947899;-34,606796;"second_clamp_member";"ngram";1;"#BAC983";"SECOND CLAMP MEMBER"
"7703";35;-30,129585;-35,66437;"second_clamp_surface";"ngram";1;"#BAC983";"SECOND CLAMP SURFACE"
"7704";11;-6,1717772;87,270775;"second_client_terminal";"ngram";1;"#A500E1";"SECOND CLIENT TERMINAL"
"7705";14;62,026093;43,86869;"second_clock_signal";"ngram";1;"#008000";"SECOND CLOCK SIGNAL"
"7706";30;45,777115;-14,252882;"second_coating_material";"ngram";1;"#BA70AA";"SECOND COATING MATERIAL"
"7707";1;-9,289898;64,41565;"second_code";"ngram";1;"#54BD01";"SECOND CODE"
"7708";42;-66,44445;-17,66007;"second_coil_group";"ngram";1;"#BAABB3";"SECOND COIL GROUP"
"7709";25;5,500518;16,72414;"second_colour";"ngram";1;"#BB68B6";"SECOND COLOUR"
"7710";0;-8,610614;-77,73357;"second_combustor";"ngram";1;"#D01702";"SECOND COMBUSTOR"
"7711";11;3,006516;89,69621;"second_communication_channel";"ngram";1;"#A500E1";"SECOND COMMUNICATION CHANNEL"
"7712";11;4,9139276;86,80778;"second_communication_device";"ngram";1;"#A500E1";"SECOND COMMUNICATION DEVICE"
"7713";11;1,8722941;89,759315;"second_communication_interface";"ngram";1;"#A500E1";"SECOND COMMUNICATION INTERFACE"
"7714";11;7,23855;78,43012;"second_communication_module";"ngram";1;"#A500E1";"SECOND COMMUNICATION MODULE"
"7715";11;7,2989283;87,440796;"second_communication_node";"ngram";1;"#A500E1";"SECOND COMMUNICATION NODE"
"7716";11;8,786765;80,72587;"second_communication_path";"ngram";1;"#A500E1";"SECOND COMMUNICATION PATH"
"7717";11;6,490612;77,24539;"second_communication_port";"ngram";1;"#A500E1";"SECOND COMMUNICATION PORT"
"7718";11;2,5608163;89,39945;"second_communication_protocol";"ngram";1;"#A500E1";"SECOND COMMUNICATION PROTOCOL"
"7719";44;20,719706;66,51294;"second_communication_signal";"ngram";1;"#BA215C";"SECOND COMMUNICATION SIGNAL"
"7720";14;63,90112;39,984352;"second_comparator";"ngram";1;"#008000";"SECOND COMPARATOR"
"7721";40;57,950706;-11,190173;"second_composite_layer";"ngram";1;"#BA0DAE";"SECOND COMPOSITE LAYER"
"7722";24;27,663464;-35,513573;"second_composite_material";"ngram";1;"#BB248B";"SECOND COMPOSITE MATERIAL"
"7723";10;16,279884;-48,414795;"second_compression";"ngram";1;"#E100A5";"SECOND COMPRESSION"
"7724";23;-21,72038;80,09476;"second_computing_device";"ngram";1;"#BBF20D";"SECOND COMPUTING DEVICE"
"7725";23;-22,370539;80,84008;"second_computing_environment";"ngram";1;"#BBF20D";"SECOND COMPUTING ENVIRONMENT"
"7726";23;-22,689201;82,298004;"second_computing_system";"ngram";1;"#BBF20D";"SECOND COMPUTING SYSTEM"
"7727";2;1,8836416;-22,496765;"second_concave";"ngram";1;"#0088AE";"SECOND CONCAVE"
"7728";37;15,498511;-65,72436;"second_condenser";"ngram";1;"#BA3F2C";"SECOND CONDENSER"
"7729";3;60,985195;-0,0071854526;"second_conduct_layer";"ngram";1;"#FC1B17";"SECOND CONDUCT LAYER"
"7730";3;65,33133;-2,2495465;"second_conductive_electrode";"ngram";1;"#FC1B17";"SECOND CONDUCTIVE ELECTRODE"
"7731";3;53,641693;2,0651345;"second_conductive_element";"ngram";1;"#FC1B17";"SECOND CONDUCTIVE ELEMENT"
"7732";3;52,91608;-1,5491215;"second_conductive_pad";"ngram";1;"#FC1B17";"SECOND CONDUCTIVE PAD"
"7733";3;68,00485;-0,9631251;"second_conductive_region";"ngram";1;"#FC1B17";"SECOND CONDUCTIVE REGION"
"7734";3;61,708385;2,1190434;"second_conductor_layer";"ngram";1;"#FC1B17";"SECOND CONDUCTOR LAYER"
"7735";38;7,568964;-81,2439;"second_conduit_end";"ngram";1;"#BA9705";"SECOND CONDUIT END"
"7736";38;9,688293;-87,66312;"second_conduit_portion";"ngram";1;"#BA9705";"SECOND CONDUIT PORTION"
"7737";36;-16,78897;-22,920195;"second_connect_member";"ngram";1;"#BAFA01";"SECOND CONNECT MEMBER"
"7738";2;1,5626427;-8,210785;"second_connect_part";"ngram";1;"#0088AE";"SECOND CONNECT PART"
"7739";45;-1,2344384;4,807633;"second_connection_device";"ngram";1;"#BA6687";"SECOND CONNECTION DEVICE"
"7740";22;-15,854002;-26,445847;"second_connection_mechanism";"ngram";1;"#BBADE2";"SECOND CONNECTION MECHANISM"
"7741";22;-15,856241;-23,22002;"second_connection_member";"ngram";1;"#BBADE2";"SECOND CONNECTION MEMBER"
"7742";45;-1,0809;3,3254018;"second_connector";"ngram";1;"#BA6687";"SECOND CONNECTOR"
"7743";32;-15,883295;-36,704113;"second_connector_portion";"ngram";1;"#BAE753";"SECOND CONNECTOR PORTION"
"7744";45;-0,59174186;4,6422286;"second_contact_device";"ngram";1;"#BA6687";"SECOND CONTACT DEVICE"
"7745";34;12,865232;-15,284376;"second_contact_face";"ngram";1;"#BA8458";"SECOND CONTACT FACE"
"7746";21;27,510195;0,4234828;"second_contact_point";"ngram";1;"#BB5509";"SECOND CONTACT POINT"
"7747";21;30,302288;-1,940494;"second_contact_region";"ngram";1;"#BB5509";"SECOND CONTACT REGION"
"7748";22;-11,55544;-19,811531;"second_contact_surface";"ngram";1;"#BBADE2";"SECOND CONTACT SURFACE"
"7749";39;52,77531;27,049192;"second_contactor";"ngram";1;"#BADC31";"SECOND CONTACTOR"
"7750";23;-21,146404;81,223946;"second_content";"ngram";1;"#BBF20D";"SECOND CONTENT"
"7751";44;13,128314;74,270134;"second_control_datum";"ngram";1;"#BA215C";"SECOND CONTROL DATUM"
"7752";16;8,832915;64,30912;"second_control_module";"ngram";1;"#BBFD30";"SECOND CONTROL MODULE"
"7753";17;-54,016247;-3,418339;"second_control_ring";"ngram";1;"#BB425B";"SECOND CONTROL RING"
"7754";35;-43,67614;-33,903152;"second_control_surface";"ngram";1;"#BAC983";"SECOND CONTROL SURFACE"
"7755";43;-35,632732;10,210157;"second_control_system";"ngram";1;"#BAF0DE";"SECOND CONTROL SYSTEM"
"7756";16;3,0533817;55,691032;"second_control_unit";"ngram";1;"#BBFD30";"SECOND CONTROL UNIT"
"7757";38;18,186045;-81,01384;"second_control_valve";"ngram";1;"#BA9705";"SECOND CONTROL VALVE"
"7758";16;5,935094;60,694973;"second_controller";"ngram";1;"#BBFD30";"SECOND CONTROLLER"
"7759";48;-14,463772;-3,870871;"second_conveyor";"ngram";1;"#BA999D";"SECOND CONVEYOR"
"7760";33;-28,445108;-65,18388;"second_cooling_channel";"ngram";1;"#BA2B7F";"SECOND COOLING CHANNEL"
"7761";7;46,13766;-38,07248;"second_cooling_rate";"ngram";1;"#E19239";"SECOND COOLING RATE"
"7762";27;-6,6000257;38,88693;"second_coordinate";"ngram";1;"#BB06BB";"SECOND COORDINATE"
"7763";24;28,24287;-24,537872;"second_core_material";"ngram";1;"#BB248B";"SECOND CORE MATERIAL"
"7764";21;31,925121;10,594853;"second_coupler";"ngram";1;"#BB5509";"SECOND COUPLER"
"7765";42;-46,67668;-29,26065;"second_coupling_device";"ngram";1;"#BAABB3";"SECOND COUPLING DEVICE"
"7766";35;-35,962532;-32,843548;"second_coupling_mechanism";"ngram";1;"#BAC983";"SECOND COUPLING MECHANISM"
"7767";30;41,43006;-12,274138;"second_cover_layer";"ngram";1;"#BA70AA";"SECOND COVER LAYER"
"7768";44;13,492804;77,87543;"second_coverage_area";"ngram";1;"#BA215C";"SECOND COVERAGE AREA"
"7769";38;5,5565505;-87,46906;"second_cross_sectional_area";"ngram";1;"#BA9705";"SECOND CROSS SECTIONAL AREA"
"7770";32;-18,818188;-40,04235;"second_cross_sectional_profile";"ngram";1;"#BAE753";"SECOND CROSS SECTIONAL PROFILE"
"7771";30;47,023254;-8,817309;"second_cte";"ngram";1;"#BA70AA";"SECOND CTE"
"7772";20;3,1325617;-27,857485;"second_curvature";"ngram";1;"#BB10DD";"SECOND CURVATURE"
"7773";32;-17,168865;-42,995544;"second_cylindrical_portion";"ngram";1;"#BAE753";"SECOND CYLINDRICAL PORTION"
"7774";35;-30,4643;-27,589289;"second_damp_member";"ngram";1;"#BAC983";"SECOND DAMP MEMBER"
"7775";23;-12,627818;79,159645;"second_data";"ngram";1;"#BBF20D";"SECOND DATA"
"7776";23;-15,970027;79,08243;"second_data_processing_system";"ngram";1;"#BBF20D";"SECOND DATA PROCESSING SYSTEM"
"7777";11;8,135073;88,59577;"second_data_rate";"ngram";1;"#A500E1";"SECOND DATA RATE"
"7778";29;36,445457;69,46934;"second_data_signal";"ngram";1;"#BB7C64";"SECOND DATA SIGNAL"
"7779";1;-13,614977;52,989994;"second_dataset";"ngram";1;"#54BD01";"SECOND DATASET"
"7780";23;-12,996733;78,89568;"second_datum";"ngram";1;"#BBF20D";"SECOND DATUM"
"7781";11;-10,016813;80,777405;"second_datum_format";"ngram";1;"#A500E1";"SECOND DATUM FORMAT"
"7782";11;5,0874896;89,06775;"second_datum_link";"ngram";1;"#A500E1";"SECOND DATUM LINK"
"7783";44;15,271416;78,72292;"second_decoder";"ngram";1;"#BA215C";"SECOND DECODER"
"7784";36;-28,252886;-11,786219;"second_deploy_position";"ngram";1;"#BAFA01";"SECOND DEPLOY POSITION"
"7785";23;-10,811793;77,557625;"second_device";"ngram";1;"#BBF20D";"SECOND DEVICE"
"7786";4;-3,859422;-52,223053;"second_diaphragm";"ngram";1;"#E10291";"SECOND DIAPHRAGM"
"7787";27;-4,548636;40,432243;"second_digital_image";"ngram";1;"#BB06BB";"SECOND DIGITAL IMAGE"
"7788";8;-40,94378;-9,01686;"second_disk";"ngram";1;"#FF69B4";"SECOND DISK"
"7789";41;-8,278719;46,819668;"second_display_area";"ngram";1;"#BA52DA";"SECOND DISPLAY AREA"
"7790";32;-15,829906;-38,32905;"second_distal_end";"ngram";1;"#BAE753";"SECOND DISTAL END"
"7791";20;2,7562008;-30,230623;"second_distance";"ngram";1;"#BB10DD";"SECOND DISTANCE"
"7792";4;-7,98975;-41,798443;"second_downstream_end";"ngram";1;"#E10291";"SECOND DOWNSTREAM END"
"7793";3;60,225655;5,8507476;"second_drain";"ngram";1;"#FC1B17";"SECOND DRAIN"
"7794";42;-46,568756;-26,193335;"second_drive_member";"ngram";1;"#BAABB3";"SECOND DRIVE MEMBER"
"7795";17;-60,073704;-7,8596997;"second_driveshaft";"ngram";1;"#BB425B";"SECOND DRIVESHAFT"
"7796";18;-1,5523661;-76,36014;"second_duct_section";"ngram";1;"#BB9A34";"SECOND DUCT SECTION"
"7797";22;-1,5665318;-31,967438;"second_edge_region";"ngram";1;"#BBADE2";"SECOND EDGE REGION"
"7798";21;31,163729;2,069664;"second_electric_cable";"ngram";1;"#BB5509";"SECOND ELECTRIC CABLE"
"7799";17;-63,354717;-7,040902;"second_electric_machine";"ngram";1;"#BB425B";"SECOND ELECTRIC MACHINE"
"7800";17;-63,41211;-6,8492985;"second_electric_motor";"ngram";1;"#BB425B";"SECOND ELECTRIC MOTOR"
"7801";14;66,25044;28,778929;"second_electrical_bus";"ngram";1;"#008000";"SECOND ELECTRICAL BUS"
"7802";39;56,950962;18,232082;"second_electrical_device";"ngram";1;"#BADC31";"SECOND ELECTRICAL DEVICE"
"7803";17;-63,180843;-7,6114073;"second_electrical_machine";"ngram";1;"#BB425B";"SECOND ELECTRICAL MACHINE"
"7804";39;56,771378;24,181543;"second_electrical_power";"ngram";1;"#BADC31";"SECOND ELECTRICAL POWER"
"7805";21;29,735472;-0,44654074;"second_electrical_terminal";"ngram";1;"#BB5509";"SECOND ELECTRICAL TERMINAL"
"7806";3;57,741573;-0,9489594;"second_electrically_conductive_layer";"ngram";1;"#FC1B17";"SECOND ELECTRICALLY CONDUCTIVE LAYER"
"7807";39;58,413296;19,392822;"second_electricity";"ngram";1;"#BADC31";"SECOND ELECTRICITY"
"7808";3;60,377647;4,270418;"second_electrode";"ngram";1;"#FC1B17";"SECOND ELECTRODE"
"7809";3;60,17482;0,80261576;"second_electrode_structure";"ngram";1;"#FC1B17";"SECOND ELECTRODE STRUCTURE"
"7810";25;17,541403;13,064412;"second_electron_beam";"ngram";1;"#BB68B6";"SECOND ELECTRON BEAM"
"7811";23;-9,131704;76,91809;"second_electronic_device";"ngram";1;"#BBF20D";"SECOND ELECTRONIC DEVICE"
"7812";4;-2,111887;-36,61583;"second_elevation";"ngram";1;"#E10291";"SECOND ELEVATION"
"7813";25;13,729216;11,081001;"second_ellipse";"ngram";1;"#BB68B6";"SECOND ELLIPSE"
"7814";32;-18,244438;-34,202034;"second_elongate_portion";"ngram";1;"#BAE753";"SECOND ELONGATE PORTION"
"7815";32;-15,2535095;-39,456738;"second_end_cap";"ngram";1;"#BAE753";"SECOND END CAP"
"7816";35;-40,375538;-29,358412;"second_end_effector";"ngram";1;"#BAC983";"SECOND END EFFECTOR"
"7817";2;0,2936348;-23,920143;"second_end_face";"ngram";1;"#0088AE";"SECOND END FACE"
"7818";2;2,3456616;-7,12623;"second_end_part";"ngram";1;"#0088AE";"SECOND END PART"
"7819";1;-4,3904605;63,90007;"second_end_point";"ngram";1;"#54BD01";"SECOND END POINT"
"7820";32;-23,429012;-38,977432;"second_end_ring";"ngram";1;"#BAE753";"SECOND END RING"
"7821";22;-7,019574;-34,42972;"second_end_seal";"ngram";1;"#BBADE2";"SECOND END SEAL"
"7822";2;0,78980976;-23,684082;"second_end_surface";"ngram";1;"#0088AE";"SECOND END SURFACE"
"7823";4;-9,038825;-40,37326;"second_end_wall";"ngram";1;"#E10291";"SECOND END WALL"
"7824";39;48,222183;16,724667;"second_energy_source";"ngram";1;"#BADC31";"SECOND ENERGY SOURCE"
"7825";8;-32,436356;-14,809383;"second_engagement";"ngram";1;"#FF69B4";"SECOND ENGAGEMENT"
"7826";35;-33,450092;-32,30085;"second_engagement_element";"ngram";1;"#BAC983";"SECOND ENGAGEMENT ELEMENT"
"7827";35;-35,0778;-34,07511;"second_engagement_feature";"ngram";1;"#BAC983";"SECOND ENGAGEMENT FEATURE"
"7828";35;-31,430786;-33,733887;"second_engagement_portion";"ngram";1;"#BAC983";"SECOND ENGAGEMENT PORTION"
"7829";11;7,983309;80,83465;"second_equipment";"ngram";1;"#A500E1";"SECOND EQUIPMENT"
"7830";3;62,925327;-4,505413;"second_etch_stop_layer";"ngram";1;"#FC1B17";"SECOND ETCH STOP LAYER"
"7831";0;-8,045311;-77,5184;"second_exhaust_gas";"ngram";1;"#D01702";"SECOND EXHAUST GAS"
"7832";35;-35,298866;-29,225718;"second_extended_position";"ngram";1;"#BAC983";"SECOND EXTENDED POSITION"
"7833";22;-4,4468813;-34,87307;"second_external_surface";"ngram";1;"#BBADE2";"SECOND EXTERNAL SURFACE"
"7834";27;-8,406737;31,92719;"second_eye";"ngram";1;"#BB06BB";"SECOND EYE"
"7835";24;26,172031;-18,628763;"second_fabric";"ngram";1;"#BB248B";"SECOND FABRIC"
"7836";24;28,855707;-16,821386;"second_fabric_layer";"ngram";1;"#BB248B";"SECOND FABRIC LAYER"
"7837";24;25,800753;-24,129448;"second_face_sheet";"ngram";1;"#BB248B";"SECOND FACE SHEET"
"7838";20;12,839784;-38,794884;"second_face_surface";"ngram";1;"#BB10DD";"SECOND FACE SURFACE"
"7839";44;27,218834;69,11517;"second_fft";"ngram";1;"#BA215C";"SECOND FFT"
"7840";31;58,63296;-29,30168;"second_fiber_material";"ngram";1;"#BAB5D5";"SECOND FIBER MATERIAL"
"7841";22;-11,24926;-35,43348;"second_fiber_optic_cable";"ngram";1;"#BBADE2";"SECOND FIBER OPTIC CABLE"
"7842";34;25,300817;-13,703723;"second_fibre";"ngram";1;"#BA8458";"SECOND FIBRE"
"7843";30;46,179478;-12,555049;"second_film_layer";"ngram";1;"#BA70AA";"SECOND FILM LAYER"
"7844";9;26,68974;40,277664;"second_filter";"ngram";1;"#008080";"SECOND FILTER"
"7845";38;6,8906617;-77,370026;"second_filter_element";"ngram";1;"#BA9705";"SECOND FILTER ELEMENT"
"7846";36;-15,868322;-11,137812;"second_fix_device";"ngram";1;"#BAFA01";"SECOND FIX DEVICE"
"7847";22;-13,052229;-24,044878;"second_flange_portion";"ngram";1;"#BBADE2";"SECOND FLANGE PORTION"
"7848";22;-7,949599;-29,859945;"second_flap";"ngram";1;"#BBADE2";"SECOND FLAP"
"7849";3;56,80713;-3,0500784;"second_flexible_substrate";"ngram";1;"#FC1B17";"SECOND FLEXIBLE SUBSTRATE"
"7850";35;-40,927437;-21,692598;"second_flexure";"ngram";1;"#BAC983";"SECOND FLEXURE"
"7851";38;3,673753;-82,579865;"second_flow_passage";"ngram";1;"#BA9705";"SECOND FLOW PASSAGE"
"7852";38;4,561759;-85,60531;"second_flowpath";"ngram";1;"#BA9705";"SECOND FLOWPATH"
"7853";38;17,909105;-83,225655;"second_fluid_circuit";"ngram";1;"#BA9705";"SECOND FLUID CIRCUIT"
"7854";38;10,978217;-87,37148;"second_fluid_conduit";"ngram";1;"#BA9705";"SECOND FLUID CONDUIT"
"7855";38;11,598054;-86,66517;"second_fluid_flow_path";"ngram";1;"#BA9705";"SECOND FLUID FLOW PATH"
"7856";38;12,988022;-86,98275;"second_fluid_line";"ngram";1;"#BA9705";"SECOND FLUID LINE"
"7857";38;4,7759237;-85,81801;"second_fluid_opening";"ngram";1;"#BA9705";"SECOND FLUID OPENING"
"7858";38;11,148906;-86,60421;"second_fluid_outlet";"ngram";1;"#BA9705";"SECOND FLUID OUTLET"
"7859";38;10,500981;-86,66405;"second_fluid_passage";"ngram";1;"#BA9705";"SECOND FLUID PASSAGE"
"7860";38;12,516594;-85,49371;"second_fluid_path";"ngram";1;"#BA9705";"SECOND FLUID PATH"
"7861";38;11,67441;-81,83579;"second_fluid_stream";"ngram";1;"#BA9705";"SECOND FLUID STREAM"
"7862";25;14,540233;24,169193;"second_focal_plane";"ngram";1;"#BB68B6";"SECOND FOCAL PLANE"
"7863";3;50,12207;-5,618427;"second_foil";"ngram";1;"#FC1B17";"SECOND FOIL"
"7864";1;-9,325279;51,24745;"second_frame_rate";"ngram";1;"#54BD01";"SECOND FRAME RATE"
"7865";42;-56,36527;-15,956107;"second_friction_element";"ngram";1;"#BAABB3";"SECOND FRICTION ELEMENT"
"7866";0;-5,4505;-76,42769;"second_fuel_line";"ngram";1;"#D01702";"SECOND FUEL LINE"
"7867";0;-12,7911415;-72,43358;"second_fuel_tank";"ngram";1;"#D01702";"SECOND FUEL TANK"
"7868";16;2,028822;65,66111;"second_functional_unit";"ngram";1;"#BBFD30";"SECOND FUNCTIONAL UNIT"
"7869";3;59,255917;5,6937027;"second_gate";"ngram";1;"#FC1B17";"SECOND GATE"
"7870";42;-47,715973;-25,571615;"second_gear_member";"ngram";1;"#BAABB3";"SECOND GEAR MEMBER"
"7871";42;-55,26359;-17,021568;"second_gear_wheel";"ngram";1;"#BAABB3";"SECOND GEAR WHEEL"
"7872";38;22,605453;-77,2032;"second_generator";"ngram";1;"#BA9705";"SECOND GENERATOR"
"7873";43;-43,38037;2,3057334;"second_gimbal";"ngram";1;"#BAF0DE";"SECOND GIMBAL"
"7874";23;-20,573359;78,4415;"second_graphical_user_interface";"ngram";1;"#BBF20D";"SECOND GRAPHICAL USER INTERFACE"
"7875";2;-0,7750856;-16,73485;"second_grind_wheel";"ngram";1;"#0088AE";"SECOND GRIND WHEEL"
"7876";35;-26,486662;-30,40012;"second_grip_portion";"ngram";1;"#BAC983";"SECOND GRIP PORTION"
"7877";3;53,423645;5,3026648;"second_ground_plane";"ngram";1;"#FC1B17";"SECOND GROUND PLANE"
"7878";36;-23,755894;-13,013339;"second_guide";"ngram";1;"#BAFA01";"SECOND GUIDE"
"7879";19;-30,092094;-8,7522955;"second_guide_device";"ngram";1;"#BBDF60";"SECOND GUIDE DEVICE"
"7880";20;1,9183844;-26,337076;"second_guide_surface";"ngram";1;"#BB10DD";"SECOND GUIDE SURFACE"
"7881";22;-14,5466585;-25,938536;"second_half_shell";"ngram";1;"#BBADE2";"SECOND HALF SHELL"
"7882";23;-9,541226;74,077614;"second_hardware_component";"ngram";1;"#BBF20D";"SECOND HARDWARE COMPONENT"
"7883";6;30,93864;30,121836;"second_harmonic_generator";"ngram";1;"#00A5E1";"SECOND HARMONIC GENERATOR"
"7884";23;-15,911033;84,52381;"second_hash_value";"ngram";1;"#BBF20D";"SECOND HASH VALUE"
"7885";37;14,936562;-67,09636;"second_heat_exchange";"ngram";1;"#BA3F2C";"SECOND HEAT EXCHANGE"
"7886";10;25,691626;-53,420696;"second_heat_load";"ngram";1;"#E100A5";"SECOND HEAT LOAD"
"7887";38;6,1697216;-75,75313;"second_heat_source";"ngram";1;"#BA9705";"SECOND HEAT SOURCE"
"7888";37;18,052868;-65,5648;"second_heater";"ngram";1;"#BA3F2C";"SECOND HEATER"
"7889";38;15,149506;-74,60523;"second_heating_element";"ngram";1;"#BA9705";"SECOND HEATING ELEMENT"
"7890";37;25,053196;-69,357185;"second_high_pressure";"ngram";1;"#BA3F2C";"SECOND HIGH PRESSURE"
"7891";36;-18,114378;-22,625015;"second_hinge";"ngram";1;"#BAFA01";"SECOND HINGE"
"7892";35;-29,583;-31,850384;"second_hinge_element";"ngram";1;"#BAC983";"SECOND HINGE ELEMENT"
"7893";35;-30,432995;-33,1682;"second_hinge_member";"ngram";1;"#BAC983";"SECOND HINGE MEMBER"
"7894";4;-2,369604;-48,331165;"second_hollow_body";"ngram";1;"#E10291";"SECOND HOLLOW BODY"
"7895";45;0,77396715;10,926748;"second_horn";"ngram";1;"#BA6687";"SECOND HORN"
"7896";4;-11,752913;-46,827503;"second_housing";"ngram";1;"#E10291";"SECOND HOUSING"
"7897";32;-24,390207;-34,569435;"second_housing_portion";"ngram";1;"#BAE753";"SECOND HOUSING PORTION"
"7898";49;-14,011457;-60,613457;"second_hydraulic_cylinder";"ngram";1;"#BADDC8";"SECOND HYDRAULIC CYLINDER"
"7899";49;-11,35836;-61,69914;"second_hydraulic_pressure";"ngram";1;"#BADDC8";"SECOND HYDRAULIC PRESSURE"
"7900";11;-6,6463914;73,57033;"second_hypervisor";"ngram";1;"#A500E1";"SECOND HYPERVISOR"
"7901";27;-3,9112945;41,612103;"second_image_frame";"ngram";1;"#BB06BB";"SECOND IMAGE FRAME"
"7902";27;0,011304706;33,134174;"second_image_information";"ngram";1;"#BB06BB";"SECOND IMAGE INFORMATION"
"7903";1;-6,938633;61,68986;"second_indicator";"ngram";1;"#54BD01";"SECOND INDICATOR"
"7904";14;65,09534;38,030437;"second_inductor";"ngram";1;"#008000";"SECOND INDUCTOR"
"7905";47;-23,041855;32,05231;"second_inertial_measurement_unit";"ngram";1;"#BA671F";"SECOND INERTIAL MEASUREMENT UNIT"
"7906";4;-2,8865542;-36,821224;"second_inflatable_portion";"ngram";1;"#E10291";"SECOND INFLATABLE PORTION"
"7907";23;-10,299493;79,598076;"second_information";"ngram";1;"#BBF20D";"SECOND INFORMATION"
"7908";38;11,252218;-86,456;"second_inlet_port";"ngram";1;"#BA9705";"SECOND INLET PORT"
"7909";33;-39,532745;-57,33555;"second_inner_periphery";"ngram";1;"#BA2B7F";"SECOND INNER PERIPHERY"
"7910";22;-4,04043;-33,833935;"second_inner_surface";"ngram";1;"#BBADE2";"SECOND INNER SURFACE"
"7911";4;-7,968688;-39,397503;"second_inner_wall";"ngram";1;"#E10291";"SECOND INNER WALL"
"7912";23;-14,717658;78,757935;"second_input_datum";"ngram";1;"#BBF20D";"SECOND INPUT DATUM"
"7913";46;53,262737;45,505203;"second_input_port";"ngram";1;"#BA22F4";"SECOND INPUT PORT"
"7914";23;-14,594762;79,90912;"second_input_value";"ngram";1;"#BBF20D";"SECOND INPUT VALUE"
"7915";23;-16,6731;79,75134;"second_instruction";"ngram";1;"#BBF20D";"SECOND INSTRUCTION"
"7916";3;56,949333;1,5306975;"second_insulation_layer";"ngram";1;"#FC1B17";"SECOND INSULATION LAYER"
"7917";27;4,6755304;30,091206;"second_integration_time";"ngram";1;"#BB06BB";"SECOND INTEGRATION TIME"
"7918";3;68,08994;-0,91051126;"second_interconnect";"ngram";1;"#FC1B17";"SECOND INTERCONNECT"
"7919";4;-8,204789;-40,93476;"second_interior_wall";"ngram";1;"#E10291";"SECOND INTERIOR WALL"
"7920";22;-5,2863445;-34,56001;"second_internal_surface";"ngram";1;"#BBADE2";"SECOND INTERNAL SURFACE"
"7921";3;54,592834;-5,9192595;"second_ion";"ngram";1;"#FC1B17";"SECOND ION"
"7922";21;33,64479;11,745456;"second_isolator";"ngram";1;"#BB5509";"SECOND ISOLATOR"
"7923";35;-34,155697;-34,702995;"second_jaw";"ngram";1;"#BAC983";"SECOND JAW"
"7924";8;-34,59715;-16,045853;"second_joint";"ngram";1;"#FF69B4";"SECOND JOINT"
"7925";30;42,64493;-10,994773;"second_laminate";"ngram";1;"#BA70AA";"SECOND LAMINATE"
